biosequence_name	is_covering	presence_level	probability	confidence	n_observations	norm_PSMs_per_100K	n_distinct_peptides	chromosome	genetic_locus	start_in_chromosome	end_in_chromosome	strand	relationship_phrase	reference_biosequence	represented_by_biosequence_id	group_number	seq_unique_prots_in_group	protein_group_seq_align_link	is_keratin	is_immunoglobulin	biosequence_description	organism_full_name
Q9Y478	C	canonical	  1.000	  1.000	6	  0.673	4	12	12q24.23	120105558	120119435	+			Q9Y478	942	7				AAKB1_HUMAN 5'-AMP-activated protein kinase subunit beta-1 OS=Homo sapiens GN=PRKAB1 PE=1 SV=4 CONCAT=2	Homo sapiens
Q8NFW8	C	canonical	  1.000	  1.000	25	  1.636	13	12	12p12.1	22199108	22218597	+			Q8NFW8	943	4				NEUA_HUMAN N-acylneuraminate cytidylyltransferase OS=Homo sapiens GN=CMAS PE=1 SV=2 CONCAT=1	Homo sapiens
P12074	C	canonical	  0.023	  1.000	30	  9.423	7	12	12q24.31	120875893	120878545	+			P12074	944	7				CX6A1_HUMAN Cytochrome c oxidase subunit 6A1, mitochondrial OS=Homo sapiens GN=COX6A1 PE=1 SV=4 CONCAT=4	Homo sapiens
Q13242	C	canonical	  1.000	  1.000	26	  2.722	11	12	12q24.31	120899471	120907596	-			Q13242	945	5				SRSF9_HUMAN Serine/arginine-rich splicing factor 9 OS=Homo sapiens GN=SRSF9 PE=1 SV=1 CONCAT=1	Homo sapiens
Q9P0S9	C	canonical	  1.000	  1.000	39	 12.250	4	6	6p24.2	10723208	10731362	+			Q9P0S9	946	2				TM14C_HUMAN Transmembrane protein 14C OS=Homo sapiens GN=TMEM14C PE=1 SV=1 CONCAT=5	Homo sapiens
Q99519	C	canonical	  0.999	  1.000	3	  0.205	3	HSCHR6_MHC_QBL	HSCHR6_MHC_QBLp21.33	31817223	31821077	-			Q99519	947	2				NEUR1_HUMAN Sialidase-1 OS=Homo sapiens GN=NEU1 PE=1 SV=1 CONCAT=30	Homo sapiens
P80108	C	canonical	  1.000	  1.000	8	  0.299	7	6	6p22.2-p22.3	0	0	 			P80108	948	3				PHLD_HUMAN Phosphatidylinositol-glycan-specific phospholipase D OS=Homo sapiens GN=GPLD1 PE=1 SV=3 CONCAT=16	Homo sapiens
Q9NPJ3	C	canonical	  1.000	  1.000	49	 12.826	8	6	6p22.3	24667299	24705274	+			Q9NPJ3	949	2				ACO13_HUMAN Acyl-coenzyme A thioesterase 13 OS=Homo sapiens GN=ACOT13 PE=1 SV=1 CONCAT=2	Homo sapiens
O60493	C	canonical	  1.000	  1.000	67	 10.523	17	6	6q22.1	0	0	 			O60493	950	4				SNX3_HUMAN Sorting nexin-3 OS=Homo sapiens GN=SNX3 PE=1 SV=3 CONCAT=2	Homo sapiens
O43598	C	canonical	  1.000	  1.000	100	 15.706	18	6	6p21.1	43193367	43197222	-			O43598	951	3				DNPH1_HUMAN 2'-deoxynucleoside 5'-phosphate N-hydrolase 1 OS=Homo sapiens GN=DNPH1 PE=1 SV=1 CONCAT=2	Homo sapiens
Q96KP1	C	canonical	  1.000	  1.000	10	  0.308	6	6	6p25.3	485133	693111	-			Q96KP1	952	2				EXOC2_HUMAN Exocyst complex component 2 OS=Homo sapiens GN=EXOC2 PE=1 SV=1 CONCAT=2	Homo sapiens
P14406	C	canonical	  1.000	  1.000	83	 32.589	6	6	6q14.1	75947393	75953644	-			P14406	953	5				CX7A2_HUMAN Cytochrome c oxidase subunit 7A2, mitochondrial OS=Homo sapiens GN=COX7A2 PE=1 SV=1 CONCAT=5	Homo sapiens
Q9NV96	C	canonical	  1.000	  1.000	2	  0.175	2	6	6q14.1	75962640	75994684	-			Q9NV96	954	5				CC50A_HUMAN Cell cycle control protein 50A OS=Homo sapiens GN=TMEM30A PE=1 SV=1 CONCAT=2	Homo sapiens
Q16363	C	canonical	  1.000	  1.000	39	  0.638	26	6	6q21	0	0	 			Q16363	955	30				LAMA4_HUMAN Laminin subunit alpha-4 OS=Homo sapiens GN=LAMA4 PE=1 SV=4 CONCAT=16	Homo sapiens
P42285	C	canonical	  1.000	  1.000	16	  0.426	13	5	5q11.2	54603588	54721409	+			P42285	956	3				SK2L2_HUMAN Superkiller viralicidic activity 2-like 2 OS=Homo sapiens GN=SKIV2L2 PE=1 SV=3 CONCAT=3	Homo sapiens
Q9BQG2	C	canonical	  1.000	  1.000	3	  0.168	2	5	5q21.2	102884556	102898494	-			Q9BQG2	957	2				NUD12_HUMAN Peroxisomal NADH pyrophosphatase NUDT12 OS=Homo sapiens GN=NUDT12 PE=1 SV=1 CONCAT=3	Homo sapiens
P09486	C	canonical	  1.000	  1.000	7	  0.733	5	5	5q33.1	151040657	151066726	-			P09486	958	4				SPRC_HUMAN SPARC OS=Homo sapiens GN=SPARC PE=1 SV=1 CONCAT=9	Homo sapiens
E5RI56		canonical	  0.010	  1.000	7	  2.749	3			0	0	 			P63208	959	11				E5RI56_HUMAN Uncharacterized protein (Fragment) OS=Homo sapiens PE=2 SV=1	Homo sapiens
P63208	C	canonical	  1.000	  1.000	54	  8.481	16	5	5q31.1	133484633	133512729	-			P63208	959	11				SKP1_HUMAN S-phase kinase-associated protein 1 OS=Homo sapiens GN=SKP1 PE=1 SV=2 CONCAT=4	Homo sapiens
P04150	C	canonical	  1.000	  1.000	3	  0.115	3	5	5q31.3	142660727	142783254	-			P04150	960	19				GCR_HUMAN Glucocorticoid receptor OS=Homo sapiens GN=NR3C1 PE=1 SV=1 CONCAT=18	Homo sapiens
P54136	C	canonical	  1.000	  1.000	80	  3.222	34	5	5q34	167913450	167946304	+			P54136	961	5				SYRC_HUMAN Arginine--tRNA ligase, cytoplasmic OS=Homo sapiens GN=RARS PE=1 SV=2 CONCAT=5	Homo sapiens
Q12981	C	canonical	  1.000	  1.000	4	  0.449	3	5	5q33-q34	0	0	 			Q12981	962	4				SEC20_HUMAN Vesicle transport protein SEC20 OS=Homo sapiens GN=BNIP1 PE=1 SV=3 CONCAT=3	Homo sapiens
Q08426	C	canonical	  1.000	  1.000	756	 27.613	90	3	3q27.2	184908412	184971886	-			Q08426	963	7				ECHP_HUMAN Peroxisomal bifunctional enzyme OS=Homo sapiens GN=EHHADH PE=1 SV=3 CONCAT=10	Homo sapiens
Q96A26	C	canonical	  1.000	  1.000	32	  5.584	11	3	3q21.1	122103029	122131181	+			Q96A26	964	5				F162A_HUMAN Protein FAM162A OS=Homo sapiens GN=FAM162A PE=1 SV=2 CONCAT=2	Homo sapiens
P09455	C	canonical	  0.039	  1.000	11	  1.728	8	3	3q23	139243249	139258561	-			P09455	965	5				RET1_HUMAN Retinol-binding protein 1 OS=Homo sapiens GN=RBP1 PE=1 SV=2 CONCAT=2	Homo sapiens
P11172	C	canonical	  1.000	  1.000	13	  0.681	9	3	3q13	0	0	 			P11172	966	10				UMPS_HUMAN Uridine 5'-monophosphate synthase OS=Homo sapiens GN=UMPS PE=1 SV=1 CONCAT=9	Homo sapiens
Q8IWB7	C	canonical	  1.000	  1.000	14	  0.880	10	2	2q36.1	224740064	224810104	-			Q8IWB7	967	3				WDFY1_HUMAN WD repeat and FYVE domain-containing protein 1 OS=Homo sapiens GN=WDFY1 PE=1 SV=1 CONCAT=1	Homo sapiens
P19525	C	canonical	  1.000	  1.000	12	  0.819	10	2	2p22.2	37326353	37384190	-			P19525	968	5				E2AK2_HUMAN Interferon-induced, double-stranded RNA-activated protein kinase OS=Homo sapiens GN=EIF2AK2 PE=1 SV=2 CONCAT=5	Homo sapiens
Q92499	C	canonical	  1.000	  1.000	113	  4.329	35	2	2p24.3	15731770	15771225	+			Q92499	969	2				DDX1_HUMAN ATP-dependent RNA helicase DDX1 OS=Homo sapiens GN=DDX1 PE=1 SV=2 CONCAT=1	Homo sapiens
Q9P2D3	C	canonical	  1.000	  1.000	13	  0.184	12	2	2p22.2	37208040	37311485	-			Q9P2D3	970	4				HTR5B_HUMAN HEAT repeat-containing protein 5B OS=Homo sapiens GN=HEATR5B PE=1 SV=2 CONCAT=2	Homo sapiens
P40925	C	canonical	  1.000	  1.000	466	 43.052	36	2	2p15	63815743	63834331	+			P40925	971	15				MDHC_HUMAN Malate dehydrogenase, cytoplasmic OS=Homo sapiens GN=MDH1 PE=1 SV=4 CONCAT=2	Homo sapiens
P28331	C	canonical	  1.000	  1.000	460	 17.621	54	2	2q33-q34	0	0	 			P28331	972	8				NDUS1_HUMAN NADH-ubiquinone oxidoreductase 75 kDa subunit, mitochondrial OS=Homo sapiens GN=NDUFS1 PE=1 SV=3 CONCAT=9	Homo sapiens
Q96GK7	C	canonical	  1.000	  1.000	51	  4.712	14	2	2q11.1	96068474	96082364	+			Q96GK7	973	6				FAH2A_HUMAN Fumarylacetoacetate hydrolase domain-containing protein 2A OS=Homo sapiens GN=FAHD2A PE=1 SV=1 CONCAT=2	Homo sapiens
Q15036	C	canonical	  1.000	  1.000	11	  0.720	7	2	2p23.3	27593389	27599995	+			Q15036	974	6				SNX17_HUMAN Sorting nexin-17 OS=Homo sapiens GN=SNX17 PE=1 SV=1 CONCAT=1	Homo sapiens
Q96HR9	C	canonical	  1.000	  1.000	48	  6.853	7	19	19p13.3	1491165	1497926	+			Q96HR9	975	5				REEP6_HUMAN Receptor expression-enhancing protein 6 OS=Homo sapiens GN=REEP6 PE=1 SV=1 CONCAT=2	Homo sapiens
P28676	C	canonical	  1.000	  1.000	7	  0.999	5	2	2q24.2	163200598	163217930	+			P28676	976	6				GRAN_HUMAN Grancalcin OS=Homo sapiens GN=GCA PE=1 SV=2 CONCAT=3	Homo sapiens
Q13724	C	canonical	  1.000	  1.000	26	  0.928	13	2	2p13.1	74688184	74692537	-			Q13724	977	5				MOGS_HUMAN Mannosyl-oligosaccharide glucosidase OS=Homo sapiens GN=MOGS PE=1 SV=5 CONCAT=9	Homo sapiens
O75251	C	canonical	  0.052	  1.000	35	  4.997	11	19	19p13.3	1383630	1395583	+			O75251	978	13				NDUS7_HUMAN NADH dehydrogenase [ubiquinone] iron-sulfur protein 7, mitochondrial OS=Homo sapiens GN=NDUFS7 PE=1 SV=3 CONCAT=7	Homo sapiens
O43813	C	canonical	  1.000	  1.000	67	  5.538	23	2	2q34	211298839	211341429	-			O43813	979	5				LANC1_HUMAN LanC-like protein 1 OS=Homo sapiens GN=LANCL1 PE=1 SV=1 CONCAT=2	Homo sapiens
P05451	C	canonical	  1.000	  1.000	3	  0.589	3	2	2p12	79347584	79350545	+			P05451	980	3				REG1A_HUMAN Lithostathine-1-alpha OS=Homo sapiens GN=REG1A PE=1 SV=3 CONCAT=6	Homo sapiens
P38435	C	canonical	  1.000	  1.000	7	  0.305	6	2	2p11.2	85771846	85788632	-			P38435	981	3				VKGC_HUMAN Vitamin K-dependent gamma-carboxylase OS=Homo sapiens GN=GGCX PE=1 SV=2 CONCAT=11	Homo sapiens
P61604	C	canonical	  1.000	  1.000	215	 42.209	20	2	2q33.1	198364718	198368181	+			P61604	982	14				CH10_HUMAN 10 kDa heat shock protein, mitochondrial OS=Homo sapiens GN=HSPE1 PE=1 SV=2 CONCAT=2	Homo sapiens
Q9Y3A3	C	canonical	  1.000	  1.000	17	  2.427	6	2	2q33.1	198380295	198418423	+			P61604	982	14				PHOCN_HUMAN MOB-like protein phocein OS=Homo sapiens GN=MOB4 PE=1 SV=1 CONCAT=1	Homo sapiens
P20160	C	canonical	  1.000	  1.000	7	  0.916	5	19	19p13.3	827826	832017	+			P20160	983	2				CAP7_HUMAN Azurocidin OS=Homo sapiens GN=AZU1 PE=1 SV=3 CONCAT=10	Homo sapiens
Q15435	C	canonical	  1.000	  1.000	52	  3.889	17	2	2q37.3	242089437	242123067	+			Q15435	984	12				PP1R7_HUMAN Protein phosphatase 1 regulatory subunit 7 OS=Homo sapiens GN=PPP1R7 PE=1 SV=1 CONCAT=2	Homo sapiens
Q9H8Y8	C	canonical	  1.000	  1.000	7	  0.687	4	2	2q31.1	171785036	171823639	+			Q9H8Y8	985	4				GORS2_HUMAN Golgi reassembly-stacking protein 2 OS=Homo sapiens GN=GORASP2 PE=1 SV=3 CONCAT=3	Homo sapiens
O14548	C	canonical	  1.000	  1.000	12	  3.141	6	2	2p21	42577647	42588356	-			O14548	986	3				COX7R_HUMAN Cytochrome c oxidase subunit 7A-related protein, mitochondrial OS=Homo sapiens GN=COX7A2L PE=1 SV=2 CONCAT=3	Homo sapiens
O60264	C	canonical	  1.000	  1.000	14	  0.366	14	4	4q31.21	144434616	144478639	+			P35270	987	20				SMCA5_HUMAN SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A member 5 OS=Homo sapiens GN=SMARCA5 PE=1 SV=1 CONCAT=2	Homo sapiens
P28370	C	canonical	  1.000	  1.000	8	  0.209	8	X	Xq25	128580480	128657460	-			P35270	987	20				SMCA1_HUMAN Probable global transcription activator SNF2L1 OS=Homo sapiens GN=SMARCA1 PE=1 SV=2 CONCAT=2	Homo sapiens
P35270	C	canonical	  1.000	  1.000	109	 11.413	17	2	2p13.2	73114489	73119287	+			P35270	987	20				SPRE_HUMAN Sepiapterin reductase OS=Homo sapiens GN=SPR PE=1 SV=1 CONCAT=3	Homo sapiens
P06733	C	canonical	  1.000	  1.000	3270	233.444	78	1	1p36.2-p36.3	0	0	 			P06733	988	30				ENOA_HUMAN Alpha-enolase OS=Homo sapiens GN=ENO1 PE=1 SV=2 CONCAT=4	Homo sapiens
P09104	C	canonical	  1.000	  1.000	508	 39.893	27	12	12p13.31	7023614	7032859	+			P06733	988	30				ENOG_HUMAN Gamma-enolase OS=Homo sapiens GN=ENO2 PE=1 SV=3 CONCAT=3	Homo sapiens
Q9BQA1	C	canonical	  1.000	  1.000	7	  0.785	5	1	1p13.2	111982512	111991998	-			Q9BQA1	989	4				MEP50_HUMAN Methylosome protein 50 OS=Homo sapiens GN=WDR77 PE=1 SV=1 CONCAT=2	Homo sapiens
O95140	C	canonical	  1.000	  1.000	12	  0.460	9	1	1p36.22	12040369	12073565	+			O95140	990	4				MFN2_HUMAN Mitofusin-2 OS=Homo sapiens GN=MFN2 PE=1 SV=3 CONCAT=15	Homo sapiens
Q9UGM6	C	canonical	  1.000	  1.000	12	  1.109	11	1	1p12	119573844	119683294	-			Q9UGM6	991	5				SYWM_HUMAN Tryptophan--tRNA ligase, mitochondrial OS=Homo sapiens GN=WARS2 PE=1 SV=1 CONCAT=7	Homo sapiens
O14966	C	canonical	  1.000	  1.000	16	  2.094	11	1	1q32.1	205738565	205744577	-			O14966	992	7				RAB7L_HUMAN Ras-related protein Rab-7L1 OS=Homo sapiens GN=RAB7L1 PE=1 SV=1 CONCAT=1	Homo sapiens
Q13637	C	canonical	  1.000	  1.000	5	  0.561	3	6	6q24.3	146864829	146876101	+			O14966	992	7				RAB32_HUMAN Ras-related protein Rab-32 OS=Homo sapiens GN=RAB32 PE=1 SV=3 CONCAT=2	Homo sapiens
P07339	C	canonical	  0.174	  1.000	954	 71.349	39	11	11p15.5	1773982	1785222	-			P07339	993	8				CATD_HUMAN Cathepsin D OS=Homo sapiens GN=CTSD PE=1 SV=1 CONCAT=17	Homo sapiens
Q8N3U4	C	canonical	  0.996	  1.000	5	  0.123	4	X	Xq25	123094369	123235348	+			Q8WVM7	994	12				STAG2_HUMAN Cohesin subunit SA-2 OS=Homo sapiens GN=STAG2 PE=1 SV=3 CONCAT=2	Homo sapiens
Q8WVM7	C	canonical	  0.998	  1.000	5	  0.119	4	3	3q22.3	136055078	136471220	-			Q8WVM7	994	12				STAG1_HUMAN Cohesin subunit SA-1 OS=Homo sapiens GN=STAG1 PE=1 SV=3 CONCAT=2	Homo sapiens
P31939	C	canonical	  1.000	  1.000	106	  4.499	35	2	2q35	216176540	216214486	+			P31939	995	8				PUR9_HUMAN Bifunctional purine biosynthesis protein PURH OS=Homo sapiens GN=ATIC PE=1 SV=3 CONCAT=3	Homo sapiens
O14950	C	canonical	  1.000	  1.000	515	 89.872	30	18	18p11.31	3261907	3278282	+			O14950	996	17				ML12B_HUMAN Myosin regulatory light chain 12B OS=Homo sapiens GN=MYL12B PE=1 SV=2 CONCAT=2	Homo sapiens
P24844	C	canonical	  1.000	  1.000	443	 77.307	27	20	20q11.23	35169887	35178228	+			O14950	996	17				MYL9_HUMAN Myosin regulatory light polypeptide 9 OS=Homo sapiens GN=MYL9 PE=1 SV=4 CONCAT=2	Homo sapiens
P04844	C	canonical	  0.120	  1.000	150	  8.414	26	20	20q11.23	35807449	35870022	+			P04844	997	10				RPN2_HUMAN Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 2 OS=Homo sapiens GN=RPN2 PE=1 SV=3 CONCAT=7	Homo sapiens
P28332	C	canonical	  1.000	  1.000	104	  9.074	20	4	4q23	100125879	100140694	-			P28332	998	11				ADH6_HUMAN Alcohol dehydrogenase 6 OS=Homo sapiens GN=ADH6 PE=2 SV=2 CONCAT=4	Homo sapiens
P35754	C	canonical	  1.000	  1.000	72	 22.616	16	5	5q15	95149553	95158709	-			P35754	999	2				GLRX1_HUMAN Glutaredoxin-1 OS=Homo sapiens GN=GLRX PE=1 SV=2 CONCAT=3	Homo sapiens
O43676	C	canonical	  1.000	  1.000	13	  3.403	5	2	2q33.1	201936462	201950473	+			O43676	1000	2				NDUB3_HUMAN NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 3 OS=Homo sapiens GN=NDUFB3 PE=1 SV=3 CONCAT=2	Homo sapiens
Q9Y2T3	C	canonical	  1.000	  1.000	159	  8.611	36	9	9q21.13	74764293	74865720	+			Q9Y2T3	1001	9				GUAD_HUMAN Guanine deaminase OS=Homo sapiens GN=GDA PE=1 SV=1 CONCAT=1	Homo sapiens
Q5T1M5	C	canonical	  1.000	  1.000	12	  0.331	8	9	9q32	115927800	115983641	-			Q5T1M5	1002	5				FKB15_HUMAN FK506-binding protein 15 OS=Homo sapiens GN=FKBP15 PE=1 SV=2 CONCAT=6	Homo sapiens
O75351	C	canonical	  1.000	  1.000	36	  2.094	20	18	18q21.33	61056423	61089696	-			O75351	1003	12				VPS4B_HUMAN Vacuolar protein sorting-associated protein 4B OS=Homo sapiens GN=VPS4B PE=1 SV=2 CONCAT=2	Homo sapiens
Q9UN37	C	canonical	  1.000	  1.000	30	  1.683	17	16	16q22.1	69345259	69358945	+			O75351	1003	12				VPS4A_HUMAN Vacuolar protein sorting-associated protein 4A OS=Homo sapiens GN=VPS4A PE=1 SV=1 CONCAT=2	Homo sapiens
Q8TD19	C	canonical	  1.000	  1.000	17	  0.580	8	14	14q24.3	75548822	75593783	-			Q8TD19	1004	5				NEK9_HUMAN Serine/threonine-protein kinase Nek9 OS=Homo sapiens GN=NEK9 PE=1 SV=2 CONCAT=5	Homo sapiens
P49753	C	canonical	  1.000	  1.000	355	 18.585	38	14	14q24.3	74035763	74042357	+			P49753	1005	9				ACOT2_HUMAN Acyl-coenzyme A thioesterase 2, mitochondrial OS=Homo sapiens GN=ACOT2 PE=1 SV=6 CONCAT=4	Homo sapiens
Q9GZT3	C	canonical	  1.000	  1.000	26	  5.104	10	14	14q24.3	78174422	78183941	+			Q9GZT3	1006	9				SLIRP_HUMAN SRA stem-loop-interacting RNA-binding protein, mitochondrial OS=Homo sapiens GN=SLIRP PE=1 SV=1	Homo sapiens
Q53FA7	C	canonical	  1.000	  1.000	26	  2.552	11	2	2p23.3	24300305	24308051	-			Q53FA7	1007	4				QORX_HUMAN Quinone oxidoreductase PIG3 OS=Homo sapiens GN=TP53I3 PE=1 SV=2 CONCAT=3	Homo sapiens
Q3ZCW2	C	canonical	  1.000	  1.000	6	  0.857	5	2	2p14	64681226	64688515	+			Q3ZCW2	1008	4				LEGL_HUMAN Galectin-related protein OS=Homo sapiens GN=LGALSL PE=1 SV=2 CONCAT=2	Homo sapiens
P22897	C	canonical	  1.000	  1.000	39	  0.766	27	10	10p12.33	18098352	18200091	+			P22897	1009	4				MRC1_HUMAN Macrophage mannose receptor 1 OS=Homo sapiens GN=MRC1 PE=1 SV=1 CONCAT=10	Homo sapiens
P61960	C	canonical	  1.000	  1.000	12	  4.712	5	13	13q13.3	38924018	38937140	+			P61960	1010	3				UFM1_HUMAN Ubiquitin-fold modifier 1 OS=Homo sapiens GN=UFM1 PE=1 SV=1 CONCAT=4	Homo sapiens
Q9Y673	C	canonical	  1.000	  1.000	12	  1.256	10	13	13q13.3	37523967	37573504	-			Q9Y673	1011	3				ALG5_HUMAN Dolichyl-phosphate beta-glucosyltransferase OS=Homo sapiens GN=ALG5 PE=1 SV=1 CONCAT=1	Homo sapiens
Q9Y3C0	C	canonical	  1.000	  1.000	8	  1.256	3	12	12q23.2	102406717	102455902	-			Q9Y3C0	1012	8				CCD53_HUMAN WASH complex subunit CCDC53 OS=Homo sapiens GN=CCDC53 PE=1 SV=1 CONCAT=1	Homo sapiens
Q13148	C	canonical	  1.000	  1.000	46	  4.515	12	1	1p36.23	0	0	 			Q13148	1013	11				TADBP_HUMAN TAR DNA-binding protein 43 OS=Homo sapiens GN=TARDBP PE=1 SV=1 CONCAT=27	Homo sapiens
Q8IZV5	C	canonical	  1.000	  1.000	4	  0.349	3	8	8q21.11	74206847	74237516	+			Q8IZV5	1014	2				RDH10_HUMAN Retinol dehydrogenase 10 OS=Homo sapiens GN=RDH10 PE=1 SV=1 CONCAT=1	Homo sapiens
Q6P4A8	C	canonical	  1.000	  1.000	5	  0.314	4	12	12p13.1	14656595	14721283	-			Q6P4A8	1015	2				PLBL1_HUMAN Phospholipase B-like 1 OS=Homo sapiens GN=PLBD1 PE=1 SV=2 CONCAT=17	Homo sapiens
Q92734	C	canonical	  1.000	  1.000	19	  2.295	12	3	3q12.2	100428269	100467810	+			Q92734	1016	6				TFG_HUMAN Protein TFG OS=Homo sapiens GN=TFG PE=1 SV=2 CONCAT=6	Homo sapiens
P04040	C	canonical	  1.000	  1.000	1013	 53.033	68	11	11p13	34460472	34493609	+			P04040	1017	28				CATA_HUMAN Catalase OS=Homo sapiens GN=CAT PE=1 SV=3 CONCAT=2	Homo sapiens
P14927	C	canonical	  1.000	  1.000	83	 21.726	16	8	8q22.1	97238148	97247862	-			P04040	1017	28				QCR7_HUMAN Cytochrome b-c1 complex subunit 7 OS=Homo sapiens GN=UQCRB PE=1 SV=2 CONCAT=4	Homo sapiens
Q96RL7	C	canonical	  1.000	  1.000	33	  0.330	30	9	9q21	0	0	 			P04040	1017	28				VP13A_HUMAN Vacuolar protein sorting-associated protein 13A OS=Homo sapiens GN=VPS13A PE=1 SV=2 CONCAT=14	Homo sapiens
Q9Y399	C	canonical	  1.000	  1.000	15	  1.178	9	9	9q34.3	138392483	138396516	+			Q9Y399	1018	3				RT02_HUMAN 28S ribosomal protein S2, mitochondrial OS=Homo sapiens GN=MRPS2 PE=1 SV=1 CONCAT=4	Homo sapiens
P12270	C	canonical	  1.000	  1.000	105	  1.459	62	1	1q31.1	186280784	186344457	-			P53621	1019	58				TPR_HUMAN Nucleoprotein TPR OS=Homo sapiens GN=TPR PE=1 SV=3 CONCAT=5	Homo sapiens
P22570-3	C	canonical	  1.000	  1.000	21	  1.031	16	17	17q24-q25	0	0	 			P53621	1019	58				ADRO_HUMAN Isoform 3 of NADPH:adrenodoxin oxidoreductase, mitochondrial OS=Homo sapiens GN=FDXR	Homo sapiens
P53621	C	canonical	  1.000	  1.000	223	  4.864	81	1	1q23.2	160259063	160313190	-			P53621	1019	58				COPA_HUMAN Coatomer subunit alpha OS=Homo sapiens GN=COPA PE=1 SV=2 CONCAT=7	Homo sapiens
Q93009	C	canonical	  1.000	  1.000	45	  1.071	35	16	16p13.2	8985951	9057341	-			P53621	1019	58				UBP7_HUMAN Ubiquitin carboxyl-terminal hydrolase 7 OS=Homo sapiens GN=USP7 PE=1 SV=2 CONCAT=1	Homo sapiens
Q12765	C	canonical	  1.000	  1.000	22	  1.728	12	7	7p14.3	29959719	30029414	-			Q12765	1020	9				SCRN1_HUMAN Secernin-1 OS=Homo sapiens GN=SCRN1 PE=1 SV=2 CONCAT=4	Homo sapiens
O95302	C	canonical	  1.000	  1.000	17	  0.954	9	7	7p14.3	0	0	 			O95302	1021	8				FKBP9_HUMAN Peptidyl-prolyl cis-trans isomerase FKBP9 OS=Homo sapiens GN=FKBP9 PE=1 SV=2 CONCAT=6	Homo sapiens
P09496	C	canonical	  1.000	  1.000	64	 11.169	11	9	9p13.3	36190934	36212056	+			P09496	1022	16				CLCA_HUMAN Clathrin light chain A OS=Homo sapiens GN=CLTA PE=1 SV=1 CONCAT=1	Homo sapiens
Q7Z2W4	C	canonical	  1.000	  1.000	11	  0.309	9	7	7q34	138728266	138794394	-			Q7Z2W4	1023	10				ZCCHV_HUMAN Zinc finger CCCH-type antiviral protein 1 OS=Homo sapiens GN=ZC3HAV1 PE=1 SV=3 CONCAT=6	Homo sapiens
P13051	C	canonical	  1.000	  1.000	8	  0.897	4	12	12q24.11	109535379	109548797	+			P13051	1024	5				UNG_HUMAN Uracil-DNA glycosylase OS=Homo sapiens GN=UNG PE=1 SV=2 CONCAT=4	Homo sapiens
P16219	C	canonical	  0.109	  1.000	197	 14.733	23	12	12q24.31	121163538	121177811	+			P16219	1025	11				ACADS_HUMAN Short-chain specific acyl-CoA dehydrogenase, mitochondrial OS=Homo sapiens GN=ACADS PE=1 SV=1 CONCAT=18	Homo sapiens
Q9BQ61	C	canonical	  1.000	  1.000	5	  1.309	3	19	19p13.2	12841454	12845589	-			Q9BQ61	1026	4				CS043_HUMAN Uncharacterized protein C19orf43 OS=Homo sapiens GN=C19orf43 PE=1 SV=1 CONCAT=1	Homo sapiens
Q07954	C	canonical	  1.000	  1.000	157	  1.036	81	12	12q13.3	57522282	57607134	+			Q07954	1027	10				LRP1_HUMAN Prolow-density lipoprotein receptor-related protein 1 OS=Homo sapiens GN=LRP1 PE=1 SV=2 CONCAT=19	Homo sapiens
Q9NZR2		canonical	  0.009	  1.000	3	  0.020	3	2	2q22.1	140988992	142889270	-			Q07954	1027	10				LRP1B_HUMAN Low-density lipoprotein receptor-related protein 1B OS=Homo sapiens GN=LRP1B PE=1 SV=2 CONCAT=13	Homo sapiens
Q969E4	C	canonical	  1.000	  1.000	27	  3.262	8	X	Xq22.2	102862834	102864854	+			Q969E4	1028	4				TCAL3_HUMAN Transcription elongation factor A protein-like 3 OS=Homo sapiens GN=TCEAL3 PE=1 SV=1 CONCAT=2	Homo sapiens
Q7Z4L5	C	canonical	  1.000	  1.000	4	  0.088	4	2	2q24.3	0	0	 			Q7Z4L5	1029	4				TT21B_HUMAN Tetratricopeptide repeat protein 21B OS=Homo sapiens GN=TTC21B PE=1 SV=2 CONCAT=47	Homo sapiens
P09012	C	canonical	  1.000	  1.000	24	  3.141	9	19	19q13.2	41256764	41271294	+			P09012	1030	8				SNRPA_HUMAN U1 small nuclear ribonucleoprotein A OS=Homo sapiens GN=SNRPA PE=1 SV=3 CONCAT=2	Homo sapiens
P20851	C	canonical	  1.000	  1.000	6	  0.628	4	1	1q32.2	207262583	207273338	+			P20851	1031	5				C4BPB_HUMAN C4b-binding protein beta chain OS=Homo sapiens GN=C4BPB PE=1 SV=1 CONCAT=8	Homo sapiens
P56381	C	canonical	  1.000	  1.000	7	  3.665	6	20	20q13.32	57600522	57607437	-			P56381	1032	2				ATP5E_HUMAN ATP synthase subunit epsilon, mitochondrial OS=Homo sapiens GN=ATP5E PE=1 SV=2 CONCAT=4	Homo sapiens
Q08170	C	canonical	  1.000	  1.000	21	  2.356	8	1	1p35.3	29474255	29508499	-			Q13247	1033	17				SRSF4_HUMAN Serine/arginine-rich splicing factor 4 OS=Homo sapiens GN=SRSF4 PE=1 SV=2 CONCAT=5	Homo sapiens
