biosequence_name	is_covering	presence_level	probability	confidence	n_observations	norm_PSMs_per_100K	n_distinct_peptides	chromosome	genetic_locus	start_in_chromosome	end_in_chromosome	strand	relationship_phrase	reference_biosequence	represented_by_biosequence_id	group_number	seq_unique_prots_in_group	protein_group_seq_align_link	is_keratin	is_immunoglobulin	biosequence_description	organism_full_name
Q9Y5L4	C	canonical	  1.000	  1.000	23	  5.940	8	19	19p13.3	2425622	2427892	-			Q9Y5L4	976	2				TIM13_HUMAN Mitochondrial import inner membrane translocase subunit Tim13 OS=Homo sapiens GN=TIMM13 PE=1 SV=1 CONCAT=1	Homo sapiens
O95721	C	canonical	  1.000	  1.000	17	  2.026	8	22	22q11.21	21213271	21245506	+			O95721	977	2				SNP29_HUMAN Synaptosomal-associated protein 29 OS=Homo sapiens GN=SNAP29 PE=1 SV=1 CONCAT=1	Homo sapiens
P30046	C	canonical	  1.000	  1.000	97	 18.788	13	22	22q11.23	24313554	24322019	-			P30046	978	9				DOPD_HUMAN D-dopachrome decarboxylase OS=Homo sapiens GN=DDT PE=1 SV=3 CONCAT=2	Homo sapiens
Q15459	C	canonical	  1.000	  1.000	110	  4.485	40	22	22q12.2	30727977	30752936	-			Q15459	979	6				SF3A1_HUMAN Splicing factor 3A subunit 1 OS=Homo sapiens GN=SF3A1 PE=1 SV=1 CONCAT=2	Homo sapiens
P53007	C	canonical	  1.000	  1.000	38	  3.464	11	22	22q11.21	19163095	19166343	-			P53007	980	3				TXTP_HUMAN Tricarboxylate transport protein, mitochondrial OS=Homo sapiens GN=SLC25A1 PE=1 SV=2 CONCAT=12	Homo sapiens
Q96GD0	C	canonical	  1.000	  1.000	34	  2.927	13	22	22q13.1	38054734	38062941	+			Q96GD0	981	8				PLPP_HUMAN Pyridoxal phosphate phosphatase OS=Homo sapiens GN=PDXP PE=1 SV=2 CONCAT=1	Homo sapiens
Q9Y3L3	C	canonical	  1.000	  1.000	7	  0.293	7	22	22q13.1	38035684	38046135	+			Q96GD0	981	8				3BP1_HUMAN SH3 domain-binding protein 1 OS=Homo sapiens GN=SH3BP1 PE=1 SV=3 CONCAT=3	Homo sapiens
P09382	C	canonical	  1.000	  1.000	519	 89.354	43	22	22q13.1	38071615	38075813	+			P09382	982	2				LEG1_HUMAN Galectin-1 OS=Homo sapiens GN=LGALS1 PE=1 SV=2 CONCAT=2	Homo sapiens
P55769	C	canonical	  1.000	  1.000	24	  4.648	8	22	22q13.2	42069958	42078626	-			P55769	983	2				NH2L1_HUMAN NHP2-like protein 1 OS=Homo sapiens GN=NHP2L1 PE=1 SV=3 CONCAT=4	Homo sapiens
Q8N3F8	C	canonical	  1.000	  1.000	7	  0.241	5	22	22q13.1-q13.2	0	0	 			Q8N3F8	984	6				MILK1_HUMAN MICAL-like protein 1 OS=Homo sapiens GN=MICALL1 PE=1 SV=2 CONCAT=5	Homo sapiens
Q9Y3I0	C	canonical	  1.000	  1.000	245	 14.060	35	22	22q12.3	32783569	32808242	-			Q9Y3I0	985	6				RTCB_HUMAN tRNA-splicing ligase RtcB homolog OS=Homo sapiens GN=RTCB PE=1 SV=1 CONCAT=3	Homo sapiens
O00178	C	canonical	  1.000	  1.000	43	  2.149	21	22	22q13.1	39101728	39129592	+			O00178	986	6				GTPB1_HUMAN GTP-binding protein 1 OS=Homo sapiens GN=GTPBP1 PE=1 SV=3 CONCAT=2	Homo sapiens
O75170	C	canonical	  1.000	  1.000	13	  0.380	12	22	22q13.33	50810501	50882820	+			O75170	987	10				PP6R2_HUMAN Serine/threonine-protein phosphatase 6 regulatory subunit 2 OS=Homo sapiens GN=PPP6R2 PE=1 SV=2 CONCAT=3	Homo sapiens
Q9UH99	C	canonical	  1.000	  1.000	81	  3.586	30	22	22q13.1	39130735	39151947	-			Q9UH99	988	18				SUN2_HUMAN SUN domain-containing protein 2 OS=Homo sapiens GN=SUN2 PE=1 SV=3 CONCAT=6	Homo sapiens
Q9BPW8	C	canonical	  1.000	  1.000	75	  7.747	20	22	22q12.2	29950797	29977326	-			Q9BPW8	989	5				NIPS1_HUMAN Protein NipSnap homolog 1 OS=Homo sapiens GN=NIPSNAP1 PE=1 SV=1 CONCAT=2	Homo sapiens
Q14166	C	canonical	  1.000	  1.000	48	  2.188	21	22	22q13.2	43562628	43583139	-			Q14166	990	4				TTL12_HUMAN Tubulin--tyrosine ligase-like protein 12 OS=Homo sapiens GN=TTLL12 PE=1 SV=2 CONCAT=5	Homo sapiens
Q15750	C	canonical	  1.000	  1.000	5	  0.298	5	22	22q13.1	39795746	39827887	+			Q15750	991	4				TAB1_HUMAN TGF-beta-activated kinase 1 and MAP3K7-binding protein 1 OS=Homo sapiens GN=TAB1 PE=1 SV=1 CONCAT=2	Homo sapiens
Q99757	C	canonical	  0.039	  1.000	31	  6.004	8	22	22q12.3	36863083	36878077	-			Q99757	992	5				THIOM_HUMAN Thioredoxin, mitochondrial OS=Homo sapiens GN=TXN2 PE=1 SV=2 CONCAT=3	Homo sapiens
O15371	C	canonical	  1.000	  1.000	84	  5.423	26	22	22q12.3	36906897	36925483	-			O15371	993	9				EIF3D_HUMAN Eukaryotic translation initiation factor 3 subunit D OS=Homo sapiens GN=EIF3D PE=1 SV=1 CONCAT=1	Homo sapiens
P30566	C	canonical	  1.000	  1.000	101	  6.521	28	22	22q13.1	40742507	40763008	+			P30566	994	15				PUR8_HUMAN Adenylosuccinate lyase OS=Homo sapiens GN=ADSL PE=1 SV=2 CONCAT=35	Homo sapiens
P50502	C	canonical	  1.000	  1.000	156	 16.115	25	22	22q13.2	41220539	41253026	-			P50502	995	9				F10A1_HUMAN Hsc70-interacting protein OS=Homo sapiens GN=ST13 PE=1 SV=2 CONCAT=2	Homo sapiens
Q99798	C	canonical	  1.000	  1.000	5610	222.887	184	22	22q13.2	41865129	41924993	+			Q99798	996	6				ACON_HUMAN Aconitate hydratase, mitochondrial OS=Homo sapiens GN=ACO2 PE=1 SV=2 CONCAT=7	Homo sapiens
Q9Y5B9	C	canonical	  1.000	  1.000	73	  1.950	37	14	14q11.2	21819631	21852425	-			Q9Y5B9	997	5				SP16H_HUMAN FACT complex subunit SPT16 OS=Homo sapiens GN=SUPT16H PE=1 SV=1 CONCAT=2	Homo sapiens
Q00688	C	canonical	  1.000	  1.000	105	 13.558	24	14	14q21.2	45584803	45604522	-			Q00688	998	2				FKBP3_HUMAN Peptidyl-prolyl cis-trans isomerase FKBP3 OS=Homo sapiens GN=FKBP3 PE=1 SV=1 CONCAT=2	Homo sapiens
Q96EK6	C	canonical	  1.000	  1.000	6	  1.033	5	14	14q22.1	53241912	53258319	-			Q96EK6	999	3				GNA1_HUMAN Glucosamine 6-phosphate N-acetyltransferase OS=Homo sapiens GN=GNPNAT1 PE=1 SV=1 CONCAT=1	Homo sapiens
Q9Y5K8	C	canonical	  1.000	  1.000	10	  1.192	7	14	14q23.3	67804788	67826966	-			Q9Y5K8	1000	11				VATD_HUMAN V-type proton ATPase subunit D OS=Homo sapiens GN=ATP6V1D PE=1 SV=1 CONCAT=1	Homo sapiens
P25788	C	canonical	  1.000	  1.000	94	 11.204	19	14	14q23.1	58711549	58738725	+			P25788	1001	6				PSA3_HUMAN Proteasome subunit alpha type-3 OS=Homo sapiens GN=PSMA3 PE=1 SV=2 CONCAT=2	Homo sapiens
O95433	C	canonical	  1.000	  1.000	39	  2.747	14	14	14q24.3	77924373	77935817	+			O95433	1002	8				AHSA1_HUMAN Activator of 90 kDa heat shock protein ATPase homolog 1 OS=Homo sapiens GN=AHSA1 PE=1 SV=1 CONCAT=2	Homo sapiens
O15270	C	canonical	  1.000	  1.000	6	  0.273	4	14	14q24.3	77972340	78083116	-			O15270	1003	2				SPTC2_HUMAN Serine palmitoyltransferase 2 OS=Homo sapiens GN=SPTLC2 PE=1 SV=1 CONCAT=5	Homo sapiens
Q9Y394	C	canonical	  1.000	  1.000	31	  2.669	11	14	14q23.1	60610838	60636574	-			Q9Y394	1004	6				DHRS7_HUMAN Dehydrogenase/reductase SDR family member 7 OS=Homo sapiens GN=DHRS7 PE=1 SV=1 CONCAT=7	Homo sapiens
P55010	C	canonical	  1.000	  1.000	112	  7.545	15	14	14q32.32	103800339	103811362	+			P55010	1005	9				IF5_HUMAN Eukaryotic translation initiation factor 5 OS=Homo sapiens GN=EIF5 PE=1 SV=2 CONCAT=2	Homo sapiens
Q99986	C	canonical	  1.000	  1.000	4	  0.310	3	14	14q32.2	97263641	97347950	+			Q99986	1006	3				VRK1_HUMAN Serine/threonine-protein kinase VRK1 OS=Homo sapiens GN=VRK1 PE=1 SV=1 CONCAT=1	Homo sapiens
Q86U42	C	canonical	  1.000	  1.000	53	  5.866	13	14	14q11.2	23790498	23795394	+			Q86U42	1007	16				PABP2_HUMAN Polyadenylate-binding protein 2 OS=Homo sapiens GN=PABPN1 PE=1 SV=3 CONCAT=4	Homo sapiens
O43281	C	canonical	  1.000	  1.000	2	  0.119	2	14	14q11.2	23825611	23834842	-			O43281	1008	3				EFS_HUMAN Embryonal Fyn-associated substrate OS=Homo sapiens GN=EFS PE=2 SV=1 CONCAT=5	Homo sapiens
P61011	C	canonical	  1.000	  1.000	11	  0.550	9	14	14q13.2	35452104	35498771	+			P61011	1009	4				SRP54_HUMAN Signal recognition particle 54 kDa protein OS=Homo sapiens GN=SRP54 PE=1 SV=1 CONCAT=1	Homo sapiens
Q16822	C	canonical	  1.000	  1.000	8	  0.335	7	14	14q11.2	24563347	24573339	+			Q16822	1010	8				PCKGM_HUMAN Phosphoenolpyruvate carboxykinase [GTP], mitochondrial OS=Homo sapiens GN=PCK2 PE=1 SV=3 CONCAT=9	Homo sapiens
Q9UL46	C	canonical	  1.000	  1.000	185	 19.110	23	14	14q12	24612574	24616430	-			Q9UL46	1011	6				PSME2_HUMAN Proteasome activator complex subunit 2 OS=Homo sapiens GN=PSME2 PE=1 SV=4 CONCAT=3	Homo sapiens
Q9H307	C	canonical	  1.000	  1.000	39	  1.679	20	14	14q21.1	0	0	 			Q9H307	1012	6				PININ_HUMAN Pinin OS=Homo sapiens GN=PNN PE=1 SV=4 CONCAT=4	Homo sapiens
Q92696	C	canonical	  1.000	  1.000	31	  1.264	18	14	14q12	24734744	24740945	-			Q92696	1013	8				PGTA_HUMAN Geranylgeranyl transferase type-2 subunit alpha OS=Homo sapiens GN=RABGGTA PE=1 SV=2 CONCAT=2	Homo sapiens
P48637	C	canonical	  1.000	  1.000	111	  6.143	25	20	20q11.22	33516236	33543620	-			P48637	1014	3				GSHB_HUMAN Glutathione synthetase OS=Homo sapiens GN=GSS PE=1 SV=1 CONCAT=18	Homo sapiens
Q05048	C	canonical	  1.000	  1.000	17	  1.317	10	20	20q13.2	54967450	54979518	+			Q05048	1015	4				CSTF1_HUMAN Cleavage stimulation factor subunit 1 OS=Homo sapiens GN=CSTF1 PE=1 SV=1 CONCAT=1	Homo sapiens
O43399	C	canonical	  1.000	  1.000	88	 12.396	17	20	20q13.2-q13.3	0	0	 			O43399	1016	7				TPD54_HUMAN Tumor protein D54 OS=Homo sapiens GN=TPD52L2 PE=1 SV=2 CONCAT=1	Homo sapiens
P06276	C	canonical	  0.995	  1.000	11	  0.550	5	3	3q26.1	165490692	165555260	-			P68104	1017	21				CHLE_HUMAN Cholinesterase OS=Homo sapiens GN=BCHE PE=1 SV=1 CONCAT=42	Homo sapiens
P68104	C	canonical	  1.000	  1.000	2526	186.381	91	6	6q13	74227238	74231311	-			P68104	1017	21				EF1A1_HUMAN Elongation factor 1-alpha 1 OS=Homo sapiens GN=EEF1A1 PE=1 SV=1 CONCAT=1	Homo sapiens
Q05639	C	canonical	  1.000	  1.000	2443	180.257	92	20	20q13.33	62119366	62130505	-			P68104	1017	21				EF1A2_HUMAN Elongation factor 1-alpha 2 OS=Homo sapiens GN=EEF1A2 PE=1 SV=1 CONCAT=2	Homo sapiens
Q9GZN8	C	canonical	  1.000	  1.000	2	  0.344	2	20	20p13	3734155	3748375	-			Q9GZN8	1018	4				CT027_HUMAN UPF0687 protein C20orf27 OS=Homo sapiens GN=C20orf27 PE=1 SV=3 CONCAT=2	Homo sapiens
Q92544	C	canonical	  1.000	  1.000	7	  0.434	6	20	20q11.21	30697539	30755061	+			Q92544	1019	5				TM9S4_HUMAN Transmembrane 9 superfamily member 4 OS=Homo sapiens GN=TM9SF4 PE=1 SV=2 CONCAT=6	Homo sapiens
Q13424	C	canonical	  1.000	  1.000	356	 20.430	41	20	20q11.21	31995761	32031698	-			Q13424	1020	20				SNTA1_HUMAN Alpha-1-syntrophin OS=Homo sapiens GN=SNTA1 PE=1 SV=1 CONCAT=4	Homo sapiens
Q13425	C	canonical	  1.000	  1.000	47	  2.428	18	16	16q22.1	69221032	69342955	+			Q13424	1020	20				SNTB2_HUMAN Beta-2-syntrophin OS=Homo sapiens GN=SNTB2 PE=1 SV=1 CONCAT=2	Homo sapiens
Q13884	C	canonical	  1.000	  1.000	10	  0.500	5	8	8q24.12	121547985	121825513	-			Q13424	1020	20				SNTB1_HUMAN Beta-1-syntrophin OS=Homo sapiens GN=SNTB1 PE=1 SV=3 CONCAT=2	Homo sapiens
P23526	C	canonical	  1.000	  1.000	209	 12.954	39	20	20q11.22	32868074	32891154	-			P23526	1021	2				SAHH_HUMAN Adenosylhomocysteinase OS=Homo sapiens GN=AHCY PE=1 SV=4 CONCAT=8	Homo sapiens
Q9HDC9	C	canonical	  1.000	  1.000	80	  5.390	22	20	20p11.21	24943561	24973615	-			Q9HDC9	1022	4				APMAP_HUMAN Adipocyte plasma membrane-associated protein OS=Homo sapiens GN=APMAP PE=1 SV=2 CONCAT=5	Homo sapiens
O43396	C	canonical	  1.000	  1.000	144	 13.945	21	18	18q21.31	54264439	54305876	-			O43396	1023	7				TXNL1_HUMAN Thioredoxin-like protein 1 OS=Homo sapiens GN=TXNL1 PE=1 SV=3 CONCAT=2	Homo sapiens
P51553	C	canonical	  1.000	  1.000	207	 17.819	23	X	Xq28	153051221	153059978	-			P51553	1024	10				IDH3G_HUMAN Isocitrate dehydrogenase [NAD] subunit gamma, mitochondrial OS=Homo sapiens GN=IDH3G PE=1 SV=1 CONCAT=3	Homo sapiens
O00264	C	canonical	  1.000	  1.000	67	 11.535	16	X	Xq24	118370216	118378429	+			O00264	1025	2				PGRC1_HUMAN Membrane-associated progesterone receptor component 1 OS=Homo sapiens GN=PGRMC1 PE=1 SV=3 CONCAT=2	Homo sapiens
P00740	C	canonical	  1.000	  1.000	33	  2.324	13	X	Xq27.1	138612917	138645617	+			P00740	1026	3				FA9_HUMAN Coagulation factor IX OS=Homo sapiens GN=F9 PE=1 SV=2 CONCAT=166	Homo sapiens
O60828	C	canonical	  1.000	  1.000	8	  1.240	4	X	Xp11.23	0	0	 			O60828	1027	11				PQBP1_HUMAN Polyglutamine-binding protein 1 OS=Homo sapiens GN=PQBP1 PE=1 SV=1 CONCAT=3	Homo sapiens
P51784	C	canonical	  1.000	  1.000	10	  0.287	8	X	Xp11.23	47092314	47107726	+			P51784	1028	2				UBP11_HUMAN Ubiquitin carboxyl-terminal hydrolase 11 OS=Homo sapiens GN=USP11 PE=1 SV=3 CONCAT=1	Homo sapiens
O43719	C	canonical	  1.000	  1.000	32	  0.918	17	X	Xq26.3	135579670	135594505	+			O43719	1029	4				HTSF1_HUMAN HIV Tat-specific factor 1 OS=Homo sapiens GN=HTATSF1 PE=1 SV=1 CONCAT=5	Homo sapiens
Q9UNF1	C	canonical	  1.000	  1.000	81	  4.184	31	X	Xp11.21	54834797	54842127	+			Q9UNF1	1030	16				MAGD2_HUMAN Melanoma-associated antigen D2 OS=Homo sapiens GN=MAGED2 PE=1 SV=2 CONCAT=5	Homo sapiens
P78549	C	canonical	  1.000	  1.000	7	  0.638	5	16	16p13.3	2089816	2097867	-			P78549	1031	5				NTH_HUMAN Endonuclease III-like protein 1 OS=Homo sapiens GN=NTHL1 PE=1 SV=2 CONCAT=11	Homo sapiens
P08253	C	canonical	  0.043	  1.000	10	  0.419	9	16	16q12.2	55512883	55540603	+			P08253	1032	7				MMP2_HUMAN 72 kDa type IV collagenase OS=Homo sapiens GN=MMP2 PE=1 SV=2 CONCAT=20	Homo sapiens
P31146	C	canonical	  1.000	  1.000	86	  5.794	18	16	16p11.2	30194743	30200397	+			P31146	1033	9				COR1A_HUMAN Coronin-1A OS=Homo sapiens GN=CORO1A PE=1 SV=4 CONCAT=5	Homo sapiens
O43325	C	canonical	  1.000	  1.000	4	  0.775	3	16	16p12.3	20912075	20936326	+			O43325	1034	3				LYRM1_HUMAN LYR motif-containing protein 1 OS=Homo sapiens GN=LYRM1 PE=2 SV=1 CONCAT=1	Homo sapiens
P61970	C	canonical	  1.000	  1.000	27	  5.977	6	16	16q22.1	67880635	67906470	+			P61970	1035	5				NTF2_HUMAN Nuclear transport factor 2 OS=Homo sapiens GN=NUTF2 PE=1 SV=1 CONCAT=1	Homo sapiens
Q9Y2Y0	C	canonical	  1.000	  1.000	9	  1.549	4	16	16q13	57279010	57287516	+			Q9Y2Y0	1036	5				AR2BP_HUMAN ADP-ribosylation factor-like protein 2-binding protein OS=Homo sapiens GN=ARL2BP PE=1 SV=1 CONCAT=4	Homo sapiens
Q02127	C	canonical	  1.000	  1.000	9	  0.606	6	16	16q22.2	72042643	72058954	+			Q02127	1037	5				PYRD_HUMAN Dihydroorotate dehydrogenase (quinone), mitochondrial OS=Homo sapiens GN=DHODH PE=1 SV=3 CONCAT=14	Homo sapiens
P19387	C	canonical	  1.000	  1.000	20	  2.066	12	16	16q21	57496299	57505922	+			P19387	1038	4				RPB3_HUMAN DNA-directed RNA polymerase II subunit RPB3 OS=Homo sapiens GN=POLR2C PE=1 SV=2 CONCAT=2	Homo sapiens
Q13232	C	canonical	  1.000	  1.000	33	  4.261	12	16	16p13.3	1820287	1821731	-			Q13232	1039	6				NDK3_HUMAN Nucleoside diphosphate kinase 3 OS=Homo sapiens GN=NME3 PE=1 SV=2 CONCAT=1	Homo sapiens
P51665	C	canonical	  1.000	  1.000	96	  9.917	20	16	16q23.1	74330673	74340186	+			P51665	1040	5				PSMD7_HUMAN 26S proteasome non-ATPase regulatory subunit 7 OS=Homo sapiens GN=PSMD7 PE=1 SV=2 CONCAT=1	Homo sapiens
Q9NRP2	C	canonical	  1.000	  1.000	6	  1.859	2	16	16q23.2	81009699	81040719	-			Q9NRP2	1041	6				COXM2_HUMAN COX assembly mitochondrial protein 2 homolog OS=Homo sapiens GN=CMC2 PE=1 SV=1 CONCAT=3	Homo sapiens
Q3SXM5	C	canonical	  1.000	  1.000	42	  3.425	12	16	16q23.3	84155886	84178793	-			Q3SXM5	1042	10				HSDL1_HUMAN Inactive hydroxysteroid dehydrogenase-like protein 1 OS=Homo sapiens GN=HSDL1 PE=1 SV=3 CONCAT=4	Homo sapiens
Q14694	C	canonical	  1.000	  1.000	33	  1.346	15	16	16q24.1	84733584	84813187	+			Q14694	1043	11				UBP10_HUMAN Ubiquitin carboxyl-terminal hydrolase 10 OS=Homo sapiens GN=USP10 PE=1 SV=2 CONCAT=5	Homo sapiens
P49815	C	canonical	  1.000	  1.000	11	  0.179	9	16	16p13.3	0	0	 			P49815	1044	16				TSC2_HUMAN Tuberin OS=Homo sapiens GN=TSC2 PE=1 SV=2 CONCAT=94	Homo sapiens
O00746	C	canonical	  1.000	  1.000	4	  0.477	3	16	16p13.3	447209	450759	+			O00746	1045	7				NDKM_HUMAN Nucleoside diphosphate kinase, mitochondrial OS=Homo sapiens GN=NME4 PE=1 SV=1 CONCAT=4	Homo sapiens
Q9UNE7	C	canonical	  1.000	  1.000	13	  0.959	11	16	16p13.3	730276	732799	+			Q9UNE7	1046	5				CHIP_HUMAN E3 ubiquitin-protein ligase CHIP OS=Homo sapiens GN=STUB1 PE=1 SV=2 CONCAT=1	Homo sapiens
Q14894	C	canonical	  1.000	  1.000	476	 46.097	29	16	16p12.2	21269842	21314372	-			Q14894	1047	7				CRYM_HUMAN Ketimine reductase mu-crystallin OS=Homo sapiens GN=CRYM PE=1 SV=1 CONCAT=1	Homo sapiens
O14562	C	canonical	  0.029	  1.000	9	  1.162	6	16	16p12.2	23568392	23582179	+			O14562	1048	5				UBFD1_HUMAN Ubiquitin domain-containing protein UBFD1 OS=Homo sapiens GN=UBFD1 PE=1 SV=2 CONCAT=1	Homo sapiens
P30519	C	canonical	  1.000	  1.000	71	  6.112	21	16	16p13.3	4526380	4560347	+			P30519	1049	10				HMOX2_HUMAN Heme oxygenase 2 OS=Homo sapiens GN=HMOX2 PE=1 SV=2 CONCAT=4	Homo sapiens
P56270-2	C	canonical	  1.000	  1.000	3	  0.211	3	16	16p11.2	29817917	29822485	+			P56270-2	1050	14				MAZ_HUMAN Isoform 2 of Myc-associated zinc finger protein OS=Homo sapiens GN=MAZ	Homo sapiens
O14735	C	canonical	  1.000	  1.000	20	  3.099	4	16	16p11.2	29869678	29875057	-			O14735	1051	5				CDIPT_HUMAN CDP-diacylglycerol--inositol 3-phosphatidyltransferase OS=Homo sapiens GN=CDIPT PE=1 SV=1 CONCAT=2	Homo sapiens
O14874	C	canonical	  1.000	  1.000	22	  1.704	6	16	16p11.2	31119615	31124110	+			O14874	1052	7				BCKD_HUMAN [3-methyl-2-oxobutanoate dehydrogenase [lipoamide]] kinase, mitochondrial OS=Homo sapiens GN=BCKDK PE=1 SV=2 CONCAT=5	Homo sapiens
P41240	C	canonical	  1.000	  1.000	22	  1.263	9	15	15q24.1	75074398	75095539	+			P41240	1053	10				CSK_HUMAN Tyrosine-protein kinase CSK OS=Homo sapiens GN=CSK PE=1 SV=1 CONCAT=7	Homo sapiens
Q96DP5	C	canonical	  1.000	  1.000	3	  0.179	3	15	15q22.31	65294845	65321965	-			Q96DP5	1054	3				FMT_HUMAN Methionyl-tRNA formyltransferase, mitochondrial OS=Homo sapiens GN=MTFMT PE=1 SV=2 CONCAT=5	Homo sapiens
P09668	C	canonical	  1.000	  1.000	12	  1.094	6	15	15q25.1	79213400	79237433	-			P09668	1055	4				CATH_HUMAN Pro-cathepsin H OS=Homo sapiens GN=CTSH PE=1 SV=4 CONCAT=25	Homo sapiens
Q9NVM6	C	canonical	  1.000	  1.000	3	  0.310	3	15	15q15.1	41060067	41099675	-			Q9NVM6	1056	4				DJC17_HUMAN DnaJ homolog subfamily C member 17 OS=Homo sapiens GN=DNAJC17 PE=1 SV=1 CONCAT=1	Homo sapiens
Q9P253	C	canonical	  1.000	  1.000	7	  0.213	6	15	15q15.1	41186628	41196173	+			Q9P253	1057	3				VPS18_HUMAN Vacuolar protein sorting-associated protein 18 homolog OS=Homo sapiens GN=VPS18 PE=1 SV=2 CONCAT=3	Homo sapiens
Q9H9G7	C	canonical	  1.000	  1.000	23	  0.775	15	1	1p34.3	36396859	36522063	+			Q9UKV8	1058	8				AGO3_HUMAN Protein argonaute-3 OS=Homo sapiens GN=AGO3 PE=1 SV=2 CONCAT=1	Homo sapiens
Q9UKV8	C	canonical	  1.000	  1.000	39	  1.259	23	8	8q24.3	141541264	141645718	-			Q9UKV8	1058	8				AGO2_HUMAN Protein argonaute-2 OS=Homo sapiens GN=AGO2 PE=1 SV=3 CONCAT=1	Homo sapiens
Q9UL18	C	canonical	  1.000	  1.000	27	  0.909	16	1	1p34.3	36348810	36395211	+			Q9UKV8	1058	8				AGO1_HUMAN Protein argonaute-1 OS=Homo sapiens GN=AGO1 PE=1 SV=3 CONCAT=1	Homo sapiens
Q9Y646	C	canonical	  1.000	  1.000	17	  1.197	6	8	8q22.1	97657455	98155729	+			Q9Y646	1059	8				CBPQ_HUMAN Carboxypeptidase Q OS=Homo sapiens GN=CPQ PE=1 SV=1 CONCAT=10	Homo sapiens
Q8N474	C	canonical	  1.000	  1.000	12	  1.430	6	8	8p11.21	41119481	41167016	-			Q8N474	1060	2				SFRP1_HUMAN Secreted frizzled-related protein 1 OS=Homo sapiens GN=SFRP1 PE=1 SV=1 CONCAT=6	Homo sapiens
P60228	C	canonical	  1.000	  1.000	72	  3.984	22	8	8q23.1	109213972	109260994	-			P60228	1061	10				EIF3E_HUMAN Eukaryotic translation initiation factor 3 subunit E OS=Homo sapiens GN=EIF3E PE=1 SV=1 CONCAT=3	Homo sapiens
Q15006	C	canonical	  1.000	  1.000	16	  1.653	5	8	8q23.1	109455853	109499141	+			Q15006	1062	3				EMC2_HUMAN ER membrane protein complex subunit 2 OS=Homo sapiens GN=EMC2 PE=1 SV=1 CONCAT=2	Homo sapiens
Q96QG7	C	canonical	  1.000	  1.000	4	  0.221	2	8	8p23.1	11141925	11185646	+			Q96QG7	1063	3				MTMR9_HUMAN Myotubularin-related protein 9 OS=Homo sapiens GN=MTMR9 PE=1 SV=1 CONCAT=1	Homo sapiens
O00399	C	canonical	  1.000	  1.000	7	  1.356	3	8	8p12	30013813	30041156	+			O00399	1064	5				DCTN6_HUMAN Dynactin subunit 6 OS=Homo sapiens GN=DCTN6 PE=1 SV=1 CONCAT=1	Homo sapiens
O75175	C	canonical	  1.000	  1.000	5	  0.298	2	19	19q13.42	54641444	54659419	+			O75175	1065	7				CNOT3_HUMAN CCR4-NOT transcription complex subunit 3 OS=Homo sapiens GN=CNOT3 PE=1 SV=1 CONCAT=1	Homo sapiens
Q8N7H5	C	canonical	  1.000	  1.000	13	  0.671	8	19	19q13.2	39876492	39881835	-			Q8N7H5	1066	6				PAF1_HUMAN RNA polymerase II-associated factor 1 homolog OS=Homo sapiens GN=PAF1 PE=1 SV=2 CONCAT=1	Homo sapiens
O00754-2	C	canonical	  1.000	  1.000	11	  0.316	11	19	19p13.2	12757330	12777548	-			O00754-2	1067	8				MA2B1_HUMAN Isoform 2 of Lysosomal alpha-mannosidase OS=Homo sapiens GN=MAN2B1	Homo sapiens
M0QYT0		canonical	  0.122	  1.000	413	 39.996	38			0	0	 			Q13011	1068	21				M0QYT0_HUMAN Uncharacterized protein (Fragment) OS=Homo sapiens PE=4 SV=1	Homo sapiens
P14866	C	canonical	  1.000	  1.000	362	 20.775	63	19	19q13.2	39327028	39340973	-			Q13011	1068	21				HNRPL_HUMAN Heterogeneous nuclear ribonucleoprotein L OS=Homo sapiens GN=HNRNPL PE=1 SV=2 CONCAT=1	Homo sapiens
Q13011	C	canonical	  1.000	  1.000	1146	 98.651	57	19	19q13.2	39306062	39322645	-			Q13011	1068	21				ECH1_HUMAN Delta(3,5)-Delta(2,4)-dienoyl-CoA isomerase, mitochondrial OS=Homo sapiens GN=ECH1 PE=1 SV=2 CONCAT=6	Homo sapiens
Q9NP81	C	canonical	  1.000	  1.000	68	  3.399	22	19	19q13.2	39405906	39421536	-			Q9NP81	1069	16				SYSM_HUMAN Serine--tRNA ligase, mitochondrial OS=Homo sapiens GN=SARS2 PE=1 SV=1 CONCAT=8	Homo sapiens
P55899	C	canonical	  1.000	  1.000	7	  0.723	6	19	19q13.33	50015536	50029590	+			P55899	1070	12				FCGRN_HUMAN IgG receptor FcRn large subunit p51 OS=Homo sapiens GN=FCGRT PE=1 SV=1 CONCAT=6	Homo sapiens
Q15428	C	canonical	  1.000	  1.000	24	  2.479	10	19	19p13.3	2236520	2248678	+			Q15428	1071	3				SF3A2_HUMAN Splicing factor 3A subunit 2 OS=Homo sapiens GN=SF3A2 PE=1 SV=2 CONCAT=1	Homo sapiens
Q9HD89	C	canonical	  1.000	  1.000	5	  1.107	3	19	19p13.2	7733930	7735334	+			Q9HD89	1072	2				RETN_HUMAN Resistin OS=Homo sapiens GN=RETN PE=2 SV=1 CONCAT=6	Homo sapiens
Q9HA65	C	canonical	  1.000	  1.000	14	  0.775	7	19	19q13.33	50380682	50392001	+			Q9HA65	1073	7				TBC17_HUMAN TBC1 domain family member 17 OS=Homo sapiens GN=TBC1D17 PE=1 SV=2 CONCAT=3	Homo sapiens
